match_id,match_name,match_url,source_url
67bbf693-cf83-4eb9-8f95-d88fbb8a1c0a,SPCGC Hosts Kidlat Shooters USPSA 12-05-24,https://practiscore.com/results/all/67bbf693-cf83-4eb9-8f95-d88fbb8a1c0a,https://practiscore.com/results?query=Kidlat%20Shooters
26ac7b48-46d1-438a-bbce-a3a9b8a89392,SPCGC Hosts Kidlat Shooters USPSA 11-07-24,https://practiscore.com/results/all/26ac7b48-46d1-438a-bbce-a3a9b8a89392,https://practiscore.com/results?query=Kidlat%20Shooters
621d9c82-cdcc-4ce1-81bf-8946f1cd3c8f,Kidlat Shooters November USPSA Club Match,https://practiscore.com/results/all/621d9c82-cdcc-4ce1-81bf-8946f1cd3c8f,https://practiscore.com/results?query=Kidlat%20Shooters
42204414-3825-435d-964b-bfb61a3b7729,Kidlat Shooters October USPSA Club Match,https://practiscore.com/results/all/42204414-3825-435d-964b-bfb61a3b7729,https://practiscore.com/results?query=Kidlat%20Shooters
33e9c4db-f157-49af-a589-244b393afdb1,SPCGC Hosts Kidlat Shooters USPSA 10-3-24,https://practiscore.com/results/all/33e9c4db-f157-49af-a589-244b393afdb1,https://practiscore.com/results?query=Kidlat%20Shooters
76544fdc-d40b-42f7-b463-ce9a2e71cb7f,KIDLAT Shooters September USPSA Club Match,https://practiscore.com/results/all/76544fdc-d40b-42f7-b463-ce9a2e71cb7f,https://practiscore.com/results?query=Kidlat%20Shooters
d1f21481-1e40-401c-9e25-9986eb198be8,SPCGC Hosts Kidlat Shooters USPSA 09-05-24,https://practiscore.com/results/all/d1f21481-1e40-401c-9e25-9986eb198be8,https://practiscore.com/results?query=Kidlat%20Shooters
9b6203a8-0bca-45c2-9e1f-47136d07d027,KIDLAT SHOOTERS August USPSA Club Match,https://practiscore.com/results/all/9b6203a8-0bca-45c2-9e1f-47136d07d027,https://practiscore.com/results?query=Kidlat%20Shooters
13f4a8e1-8a3e-4438-adca-b76d29e90e27,SPCGC Hosts Kidlat Shooters USPSA 07-18-24,https://practiscore.com/results/all/13f4a8e1-8a3e-4438-adca-b76d29e90e27,https://practiscore.com/results?query=Kidlat%20Shooters
a585b630-c793-4499-a75f-b01bfee9af8f,KIDLAT SHOOTERS April USPSA Club Match,https://practiscore.com/results/all/a585b630-c793-4499-a75f-b01bfee9af8f,https://practiscore.com/results?query=Kidlat%20Shooters
84f4ffac-6387-457b-9909-7cca5c790b99,SPCGC Hosts Kidlat Shooters USPSA 04-04-24,https://practiscore.com/results/all/84f4ffac-6387-457b-9909-7cca5c790b99,https://practiscore.com/results?query=Kidlat%20Shooters
5490ec11-9ada-4134-a611-0440236f425c,SPCGC Hosts Kidlat Shooters USPSA 03-07-24,https://practiscore.com/results/all/5490ec11-9ada-4134-a611-0440236f425c,https://practiscore.com/results?query=Kidlat%20Shooters
688dd73c-a35b-4968-8b33-2d1b722336e9,SPCGC Hosts Kidlat Shooters USPSA 02-01-24,https://practiscore.com/results/all/688dd73c-a35b-4968-8b33-2d1b722336e9,https://practiscore.com/results?query=Kidlat%20Shooters
83399b16-5344-4bfd-bcd3-70ede4250c9c,SPCGC USPSA Hosts Kidlat shooters 01-04-24,https://practiscore.com/results/all/83399b16-5344-4bfd-bcd3-70ede4250c9c,https://practiscore.com/results?query=Kidlat%20Shooters
44a9f071-f28d-4d0a-ab0a-f4fd3ebad033,SPCGC USPSA Hosts Kidlat shooters 12-07-23,https://practiscore.com/results/all/44a9f071-f28d-4d0a-ab0a-f4fd3ebad033,https://practiscore.com/results?query=Kidlat%20Shooters
263bd506-43fe-4d3c-a828-686b988d248a,SPCGC USPSA Hosts Kidlat Shooters 11-02-23,https://practiscore.com/results/all/263bd506-43fe-4d3c-a828-686b988d248a,https://practiscore.com/results?query=Kidlat%20Shooters
c957aee3-abd8-4c07-9f6e-d74782dd2197,KIDLAT SHOOTERS October USPSA Club Match,https://practiscore.com/results/all/c957aee3-abd8-4c07-9f6e-d74782dd2197,https://practiscore.com/results?query=Kidlat%20Shooters
f974d1da-2b7a-4415-98c1-52cecfbfeacc,SPCGC USPSA Hosts Kidlat Shooters 10-05-23,https://practiscore.com/results/all/f974d1da-2b7a-4415-98c1-52cecfbfeacc,https://practiscore.com/results?query=Kidlat%20Shooters
19e1fbbe-1c08-4ff4-a971-36646083e635,SPCGC Hosts Kidlat Shooters USPSA 09-07-23,https://practiscore.com/results/all/19e1fbbe-1c08-4ff4-a971-36646083e635,https://practiscore.com/results?query=Kidlat%20Shooters
1165d870-6ae5-4bbf-9f79-7c6419440c6c,KIDLAT SHOOTERS September USPSA Club Match,https://practiscore.com/results/all/1165d870-6ae5-4bbf-9f79-7c6419440c6c,https://practiscore.com/results?query=Kidlat%20Shooters
b4cf7d5e-d136-4192-8a62-f7f21c9728b3,Kidlat Shooters August USPSA Club Match,https://practiscore.com/results/all/b4cf7d5e-d136-4192-8a62-f7f21c9728b3,https://practiscore.com/results?query=Kidlat%20Shooters
27ab8185-4851-40fa-86b3-63d241f62bd6,SPCGC Hosts Kidlat Shooters USPSA 08-03-23,https://practiscore.com/results/all/27ab8185-4851-40fa-86b3-63d241f62bd6,https://practiscore.com/results?query=Kidlat%20Shooters
3f20ac1c-3737-4bd6-aa5b-1324ff0df3f6,SPCGC Hosts Kidlat Shooters USPSA 07-06-23,https://practiscore.com/results/all/3f20ac1c-3737-4bd6-aa5b-1324ff0df3f6,https://practiscore.com/results?query=Kidlat%20Shooters
7b6d2b23-d45e-4a0c-89a3-91ea86f1a903,Kidlat Shooters July USPSA Club Match,https://practiscore.com/results/all/7b6d2b23-d45e-4a0c-89a3-91ea86f1a903,https://practiscore.com/results?query=Kidlat%20Shooters
99730a14-f293-4eb0-a164-7b5daae665e4,Kidlat Shooters June Club Match,https://practiscore.com/results/all/99730a14-f293-4eb0-a164-7b5daae665e4,https://practiscore.com/results?query=Kidlat%20Shooters
